timeStamp,elapsed,label,success,Latency
1588019673454,1781,Add Product to Cart,true,223
1588019674664,571,List Products with different page,true,545
1588019674009,1405,Add Product to Cart,true,85
1588019673809,1648,Add Product 2 to Cart,true,213
1588019674912,546,List Products with different page,true,519
1588019673794,1675,Add Product to Cart,true,223
1588019674083,1432,Add Product to Cart,true,133
1588019673812,1706,Add Product to Cart,true,121
1588019673725,1801,Add Product to Cart,true,110
1588019675191,379,List Products with different page,true,337
1588019675117,488,List Products with different page,true,446
1588019675457,192,Logout,true,30
1588019674189,1485,Add Product 2 to Cart,true,121
1588019675120,601,List Products with different page,true,547
1588019675235,506,List Products with different page,true,480
1588019675113,640,List Products,true,575
1588019673859,1944,Add Product to Cart,true,308
1588019675649,181,Home,true,180
1588019675515,347,List Products with different page,true,299
1588019674620,1271,Add Product to Cart,true,174
1588019675519,414,List Products with different page,true,385
1588019675675,284,Logout,true,49
1588019675415,639,List Products with different page,true,594
1588019675470,626,List Products with different page,true,599
1588019675959,211,Home,true,209
1588019675526,677,List Products with different page,true,649
1588019674884,1357,Add Product to Cart,true,170
1588019674867,1376,Add Product 2 to Cart,true,41
1588019675830,447,Login,true,266
1588019676243,268,Logout,true,62
1588019675803,713,List Products with different page,true,689
1588019675892,634,List Products with different page,true,607
1588019676170,484,Login,true,298
1588019676512,179,Home,true,179
1588019674891,1858,Add Product to Cart,true,266
1588019676277,520,List Products,true,470
1588019675242,1628,Add Product 2 to Cart,true,147
1588019676241,677,List Products with different page,true,635
1588019675207,1749,Add Product 2 to Cart,true,122
1588019676692,341,Login,true,133
1588019675460,1592,Add Product 2 to Cart,true,130
1588019676655,401,List Products,true,326
1588019676956,119,Logout,true,29
1588019676870,213,Logout,true,34
1588019675573,1586,Add Product 2 to Cart,true,217
1588019677083,109,Home,true,109
1588019677052,177,Logout,true,30
1588019677075,213,Home,true,213
1588019675606,1718,Add Product 2 to Cart,true,104
1588019676750,572,List Products with different page,true,525
1588019675756,1603,Look at Product,true,1579
1588019677229,165,Home,true,165
1588019675724,1716,Add Product 2 to Cart,true,211
1588019677159,307,Logout,true,59
1588019675865,1626,Add Product 2 to Cart,true,183
1588019675934,1627,Add Product 2 to Cart,true,214
1588019677466,113,Home,true,113
1588019677325,270,Logout,true,63
1588019677192,413,Login,true,254
1588019676204,1440,Add Product 2 to Cart,true,94
1588019677289,418,Login,true,360
1588019677394,336,Login,true,262
1588019677596,168,Home,true,168
1588019675743,2028,Add Product 2 to Cart,true,245
1588019677562,233,Logout,true,33
1588019677440,358,Logout,true,37
1588019677491,331,Logout,true,51
1588019676097,1728,Add Product 2 to Cart,true,204
1588019676056,1776,Add Product 2 to Cart,true,101
1588019677033,815,List Products,true,762
1588019676529,1341,Add Product 2 to Cart,true,172
1588019677823,59,Home,true,59
1588019677796,101,Home,true,101
1588019677798,197,Home,true,197
1588019676518,1492,Add Product 2 to Cart,true,92
1588019677645,375,Logout,true,29
1588019677832,190,Logout,true,37
1588019677871,164,Logout,true,29
1588019677772,274,Logout,true,60
1588019677764,295,Login,true,203
1588019676799,1281,Look at Product,true,1258
1588019677579,520,Login,true,373
1588019677826,293,Logout,true,43
1588019678022,129,Home,true,128
1588019678021,159,Home,true,159
1588019677605,584,List Products,true,512
1588019678011,190,Logout,true,69
1588019678036,165,Home,true,163
1588019678046,219,Home,true,219
1588019678119,148,Home,true,148
1588019677058,1242,Look at Product,true,1216
1588019677731,653,List Products,true,606
1588019676919,1479,Add Product 2 to Cart,true,77
1588019678201,199,Home,true,199
1588019677898,512,Login,true,330
1588019677708,744,List Products,true,698
1588019677882,598,Login,true,344
1588019678060,489,List Products,true,441
1588019677996,561,Login,true,479
1588019678399,184,Logout,true,37
1588019678100,584,List Products,true,537
1588019678584,230,Home,true,230
1588019677359,1464,Add Product to Cart,true,226
1588019678181,649,Login,true,429
1588019678151,682,Login,true,472
1588019678201,634,Login,true,415
1588019677850,1023,Look at Product,true,997
1588019678268,606,Login,true,379
1588019677325,1570,Add Product 2 to Cart,true,274
1588019678410,493,List Products,true,447
1588019678558,348,List Products,true,303
1588019678265,733,Login,true,382
1588019678401,599,Login,true,251
1588019678480,557,List Products,true,511
1588019678896,175,Logout,true,39
1588019678191,934,Look at Product,true,908
1588019679071,110,Home,true,110
1588019678814,382,Login,true,223
1588019678300,916,Add Product to Cart,true,126
1588019678875,357,List Products,true,310
1588019678080,1177,Add Product to Cart,true,87
1588019678386,945,Look at Product,true,916
1588019678833,502,List Products,true,452
1588019679001,361,List Products,true,314
1588019678823,718,List Products with different page,true,674
1588019678835,746,List Products,true,675
1588019679182,404,Login,true,184
1588019678830,892,List Products,true,823
1588019678454,1312,Look at Product,true,1286
1588019679197,628,List Products,true,580
1588019678999,832,List Products,true,763
1588019679257,646,List Products with different page,true,604
1588019678551,1359,Look at Product,true,1337
1588019678908,1011,Look at Product,true,986
1588019679216,758,List Products with different page,true,712
1588019678904,1087,Look at Product,true,1062
1588019678873,1321,Add Product to Cart,true,170
1588019679587,673,List Products,true,597
1588019679040,1228,Look at Product,true,1208
1588019678686,1678,Look at Product,true,1656
1588019679126,1512,Add Product to Cart,true,110
1588019680195,509,List Products with different page,true,483
1588019679233,1513,Look at Product,true,1487
1588019679332,1520,Add Product to Cart,true,303
1588019679364,1541,Look at Product,true,1533
1588019679832,1117,Look at Product,true,1026
1588019679337,1637,Look at Product,true,1606
1588019679583,1402,Look at Product,true,1381
1588019679544,1532,Add Product 2 to Cart,true,183
1588019679725,1428,Look at Product,true,1402
1588019680639,520,List Products with different page,true,427
1588019679919,1316,Add Product to Cart,true,162
1588019679767,1515,Add Product to Cart,true,165
1588019680852,434,List Products with different page,true,371
1588019681077,213,Logout,true,38
1588019679991,1318,Add Product to Cart,true,64
1588019679826,1529,Look at Product,true,1503
1588019680262,1129,Look at Product,true,1101
1588019679977,1420,Add Product 2 to Cart,true,208
1588019681290,113,Home,true,112
1588019679904,1548,Add Product 2 to Cart,true,215
1588019679910,1595,Add Product to Cart,true,269
1588019680269,1238,Add Product to Cart,true,135
1588019681398,177,Logout,true,57
1588019681454,137,Logout,true,39
1588019681592,80,Home,true,80
1588019680365,1341,Add Product to Cart,true,273
1588019681403,337,Login,true,202
1588019681575,196,Home,true,196
1588019681235,536,List Products with different page,true,499
1588019681282,569,List Products with different page,true,539
1588019680746,1162,Add Product to Cart,true,143
1588019681309,602,List Products with different page,true,524
1588019681507,474,List Products with different page,true,422
1588019681673,327,Login,true,220
1588019681160,840,Add Product 2 to Cart,true,92
1588019681505,513,List Products with different page,true,457
1588019680705,1353,Add Product 2 to Cart,true,160
